browser_id,time_on_site,timestamp,isp,geonetworkcity,date,totals.uniquescreenviews,totals.timeonscreen,hits.isinteraction,hits.promotionactioninfopromoisclick,totals.screenviews,trafficsourcemedium,trafficsourcerefferalpath,device.browser,device.devicecategory,device.mobiledevicebranding,device.operatingsystem,device.ismobile,device.screenresolution,promo_category,totalspageviews,account_id
1000044,528,6:26,'comcast.net',Hovås,2020-01-11,4,61,0,1,6,Refferal,linkedin.com,brave,laptop,apple,mac-os,0,800 x 1280,deposits,5,100000000481
1000060,141,8:05,'hinet.net',Ōgaki,2020-01-19,2,33,1,1,10,Refferal,linkedin.com,opera,laptop,samsung,ubuntu,0,1200 x 1920,deposits,9,100000000482
1000134,242,22:30,'verizon.net',Al ‘Azīzīyah,2020-01-22,1,41,0,1,8,Affiliates,linkedin.com,chromium,mobile,samsung,android,1,1080 x 1920,deposits,4,100000000483
1000250,221,19:45,'comcastbusiness.net',Xinxu,2020-01-15,4,46,1,0,5,Direct,linkedin.com,firefox,mobile,apple,ios,1,1440 x 2960,insurance,7,100000000484
1000230,259,18:14,'comcastbusiness.net',Březí,2020-01-25,5,39,0,1,9,Display,youtube.com,chromium,mobile,micromax,android,1,1440 x 2960,accounts,8,100000000485
1000159,562,10:41,'hinet.net',Lelystad,2020-02-16,2,10,1,0,6,Display,facebook.com,brave,laptop,apple,mac-os,0,800 x 1280,accounts,1,100000000486
1000216,498,9:43,'cox.net',Na'ale,2020-02-20,5,2,0,1,6,Display,youtube.com,opera,tablet,apple,ios,0,1366x768,credit_card,4,100000000487
1000152,310,18:44,'comcast.net',Caijiapu,2020-01-28,1,92,0,1,10,Organic,facebook.com,firefox,tablet,apple,ios,0,1920x1080,accounts,3,100000000488
1000037,324,19:50,'comcastbusiness.net',Matiao,2020-01-09,4,52,0,0,7,Refferal,youtube.com,opera,mobile,samsung,android,1,1440 x 2960,credit_card,3,100000000489
1000117,588,22:13,'comcast.net',Jacksonville,2020-02-26,4,40,0,0,5,Affiliates,facebook.com,edge,laptop,micromax,ubuntu,0,1200 x 1920,loan,5,100000000490
1000366,426,3:37,'comcast.net',Khasht’arrak,2020-02-04,4,40,0,1,5,Display,linkedin.com,opera,mobile,apple,ios,1,1080 x 1920,accounts,6,100000000491
1000081,550,21:24,'comcast.net',El Crucero,2020-02-17,5,4,1,0,5,Paid,google.com,opera,tablet,samsung,android,0,1920x1080,deposits,8,100000000492
1000234,275,17:59,'verizon.net',Tonggu,2020-02-06,3,22,0,1,5,Refferal,google.com,UC browser,laptop,samsung,windows,0,1536 x 2048,deposits,9,100000000493
1000330,356,13:22,'comcastbusiness.net',Deir Ḥannā,2020-02-15,1,42,1,1,8,Refferal,linkedin.com,chromium,laptop,samsung,ubuntu,0,800 x 1280,deposits,2,100000000494
1000051,418,5:39,'verizon.net',Bandar-e Lengeh,2020-02-29,1,26,1,1,7,Organic,google.com,firefox,laptop,micromax,ubuntu,0,1200 x 1920,credit_card,8,100000000495
1000397,178,2:19,'verizon.net',Neiafu,2020-03-02,4,41,1,0,5,Organic,youtube.com,edge,tablet,micromax,android,0,1366x768,accounts,9,100000000496
1000124,486,4:19,'verizon.net',Cahors,2020-01-17,4,96,0,0,5,Direct,facebook.com,firefox,laptop,samsung,ubuntu,0,1536 x 2048,credit_card,5,100000000497
1000232,120,2:22,'cox.net',Naj‘ Ḩammādī,2020-01-13,2,67,1,1,6,Social,facebook.com,chromium,mobile,samsung,android,1,1440 x 2560,loan,7,100000000498
1000086,241,8:53,'verizon.net',Uzda,2020-01-29,3,39,0,1,6,Refferal,google.com,opera,laptop,samsung,windows,0,1200 x 1920,loan,2,100000000499
1000209,215,21:18,'verizon.net',Alis,2020-02-03,2,84,0,0,9,Organic,linkedin.com,firefox,laptop,apple,mac-os,0,1536 x 2048,loan,10,100000000500
1000388,163,15:32,'hinet.net',Krolevets’,2020-01-26,5,49,0,1,8,Display,facebook.com,opera,mobile,apple,ios,1,1080 x 1920,insurance,4,100000000501
1000242,583,22:19,'comcastbusiness.net',Mekarjaya,2020-02-06,3,29,1,1,5,Refferal,youtube.com,brave,tablet,samsung,android,0,1920x1080,accounts,10,100000000502
1000063,167,18:54,'att.net',Sabugueiro,2020-02-04,4,86,0,1,7,Display,google.com,firefox,laptop,lenovo,ubuntu,0,800 x 1280,loan,9,100000000503
1000069,406,12:12,'comcastbusiness.net',Pinhão,2020-01-20,2,25,1,0,8,Organic,google.com,chrome,mobile,micromax,android,1,1440 x 2960,loan,8,100000000504
1000231,234,8:56,'hinet.net',Sansheng,2020-01-30,1,83,1,0,8,Display,linkedin.com,chromium,mobile,micromax,android,1,1080 x 1920,insurance,2,100000000505
1000129,295,9:26,'comcast.net',Sheffield,2020-01-06,1,11,0,0,10,Paid,youtube.com,chrome,tablet,micromax,android,0,1280x800,loan,3,100000000506
1000383,581,13:57,'att.net',Salon-de-Provence,2020-01-14,5,80,1,1,6,Social,youtube.com,safari,tablet,apple,ios,0,1366x768,loan,4,100000000507
1000146,24,16:57,'comcastbusiness.net',Yūki,2020-02-18,3,85,1,1,10,Paid,youtube.com,chromium,mobile,micromax,android,1,1080 x 1920,loan,7,100000000508
1000028,100,8:54,'cox.net',Guadalupe,2020-02-24,1,20,1,1,5,Affiliates,youtube.com,safari,mobile,apple,ios,1,1440 x 2560,loan,8,100000000509
1000288,415,9:06,'verizon.net',Villeneuve-la-Garenne,2020-03-02,1,28,0,1,9,Paid,linkedin.com,edge,laptop,samsung,windows,0,1200 x 1920,accounts,1,100000000510
1000348,379,20:27,'verizon.net',Kristinehamn,2020-02-29,5,96,0,0,7,Social,youtube.com,UC browser,tablet,micromax,android,0,1280x800,loan,3,100000000511
1000030,402,20:19,'comcastbusiness.net',Tullinge,2020-01-28,4,48,0,1,9,Paid,facebook.com,edge,laptop,micromax,ubuntu,0,800 x 1280,loan,6,100000000512
1000391,526,7:21,'comcastbusiness.net',Pont-à-Mousson,2020-02-03,2,95,1,0,5,Paid,linkedin.com,chromium,mobile,apple,ios,1,1440 x 2960,deposits,8,100000000513
1000040,160,0:07,'hinet.net',Carriedo,2020-01-27,1,96,1,1,8,Organic,youtube.com,opera,tablet,samsung,android,0,1366x768,loan,10,100000000514
1000374,292,4:19,'comcast.net',Gerdu,2020-01-06,5,54,0,0,8,Display,youtube.com,brave,tablet,micromax,android,0,1920x1080,loan,10,100000000515
1000172,212,7:18,'cox.net',Kafr Baţnā,2020-02-12,2,15,0,1,5,Social,youtube.com,brave,laptop,lenovo,ubuntu,0,1536 x 2048,accounts,3,100000000516
1000392,307,19:10,'comcast.net',Ballymun,2020-02-18,4,24,0,0,6,Organic,google.com,UC browser,tablet,lenovo,android,0,1366x768,insurance,5,100000000517
1000090,74,11:36,'comcastbusiness.net',Lianrao,2020-02-27,1,53,1,0,10,Paid,google.com,UC browser,tablet,apple,ios,0,1920x1080,insurance,1,100000000518
1000398,389,8:41,'comcastbusiness.net',Saint-Rémy-de-Provence,2020-03-02,2,71,0,1,5,Social,linkedin.com,edge,tablet,samsung,android,0,1366x768,deposits,9,100000000519
1000128,434,18:36,'cox.net',Deqing,2020-02-14,1,95,0,0,5,Display,youtube.com,opera,laptop,micromax,ubuntu,0,1536 x 2048,credit_card,3,100000000520
1000249,372,13:36,'comcastbusiness.net',Laval,2020-01-22,1,34,0,1,6,Display,google.com,brave,laptop,micromax,windows,0,1200 x 1920,deposits,10,100000000521
1000358,546,12:00,'att.net',Gouping,2020-02-28,1,47,0,1,8,Refferal,facebook.com,safari,tablet,lenovo,android,0,1366x768,deposits,7,100000000522
1000068,376,19:04,'comcast.net',Kaliuda,2020-02-10,4,5,1,0,5,Affiliates,youtube.com,chromium,tablet,lenovo,android,0,1280x800,insurance,10,100000000523
1000330,435,10:52,'comcastbusiness.net',Penhascoso,2020-02-12,1,10,0,1,9,Display,youtube.com,opera,mobile,micromax,android,1,1080 x 1920,loan,7,100000000524
1000278,275,23:13,'verizon.net',Mangaran,2020-01-26,1,85,1,0,5,Display,linkedin.com,safari,laptop,samsung,windows,0,1200 x 1920,accounts,1,100000000525
1000051,344,6:45,'comcast.net',Chengxi,2020-02-26,3,80,1,1,5,Affiliates,google.com,opera,tablet,lenovo,android,0,1920x1080,deposits,6,100000000526
1000349,404,10:18,'comcastbusiness.net',Karantaba,2020-01-08,5,11,1,1,9,Paid,linkedin.com,opera,mobile,samsung,android,1,1080 x 1920,accounts,9,100000000527
1000237,89,13:01,'att.net',Rokitno Szlacheckie,2020-02-18,5,82,1,1,5,Affiliates,facebook.com,brave,laptop,lenovo,windows,0,1536 x 2048,credit_card,2,100000000528
1000024,327,2:13,'comcast.net',Wenxian Chengguanzhen,2020-02-11,2,91,0,0,8,Social,facebook.com,UC browser,mobile,micromax,android,1,1440 x 2560,deposits,3,100000000529
1000227,472,16:41,'verizon.net',Fulu,2020-02-12,1,2,1,1,7,Refferal,facebook.com,chrome,tablet,apple,ios,0,1366x768,loan,4,100000000530
1000307,178,6:06,'comcast.net',Lebak,2020-01-23,2,94,1,0,5,Paid,facebook.com,brave,tablet,lenovo,android,0,1920x1080,credit_card,9,100000000531
1000216,545,23:27,'att.net',Pokachi,2020-01-22,4,37,0,0,10,Display,youtube.com,UC browser,mobile,micromax,android,1,1440 x 2560,credit_card,8,100000000532
1000392,506,14:59,'comcast.net',Xijiang,2020-03-02,2,38,0,1,9,Organic,youtube.com,chromium,mobile,micromax,android,1,1080 x 1920,credit_card,9,100000000533
1000188,593,19:52,'comcastbusiness.net',Gunem,2020-01-18,4,50,1,0,10,Paid,youtube.com,chromium,laptop,lenovo,windows,0,1536 x 2048,credit_card,2,100000000534
1000266,336,5:00,'cox.net',Carleton-sur-Mer,2020-02-02,3,36,0,0,5,Display,linkedin.com,chrome,laptop,samsung,ubuntu,0,1200 x 1920,insurance,2,100000000535
1000272,287,17:30,'comcastbusiness.net',Svobody,2020-01-28,1,84,0,1,9,Display,youtube.com,UC browser,mobile,micromax,android,1,1080 x 1920,credit_card,7,100000000536
1000002,275,6:26,'comcastbusiness.net',Solna,2020-02-01,1,66,0,0,8,Direct,youtube.com,safari,tablet,apple,ios,0,1280x800,loan,7,100000000537
1000069,566,6:46,'verizon.net',Xinxing,2020-03-02,4,36,1,0,7,Affiliates,facebook.com,firefox,tablet,lenovo,android,0,1366x768,accounts,2,100000000538
1000214,84,21:46,'comcast.net',Tambillo,2020-02-13,2,33,0,0,6,Display,youtube.com,UC browser,tablet,apple,ios,0,1920x1080,loan,1,100000000539
1000008,289,16:43,'verizon.net',Kemlya,2020-01-04,1,25,0,0,5,Paid,google.com,safari,laptop,micromax,windows,0,800 x 1280,deposits,1,100000000540
1000331,267,0:16,'hinet.net',Krajan Puru,2020-01-10,2,36,1,0,5,Organic,facebook.com,edge,tablet,apple,ios,0,1920x1080,credit_card,10,100000000541
1000257,355,4:02,'comcastbusiness.net',Pinaring,2020-02-09,2,81,0,1,10,Display,google.com,opera,laptop,apple,mac-os,0,1536 x 2048,credit_card,1,100000000542
1000204,163,1:49,'verizon.net',Annopol,2020-02-21,4,90,1,0,9,Display,google.com,safari,laptop,samsung,windows,0,1200 x 1920,loan,4,100000000543
1000192,539,19:34,'att.net',Greystones,2020-01-14,4,93,0,1,6,Organic,facebook.com,edge,tablet,samsung,android,0,1280x800,deposits,8,100000000544
1000191,153,3:30,'hinet.net',Rancabelut,2020-01-03,4,35,0,0,5,Display,google.com,edge,laptop,samsung,ubuntu,0,1200 x 1920,insurance,8,100000000545
1000390,488,1:16,'comcastbusiness.net',Stockholm,2020-01-06,4,97,0,1,7,Display,youtube.com,brave,laptop,apple,mac-os,0,800 x 1280,deposits,9,100000000546
1000343,351,10:12,'comcast.net',Taungdwingyi,2020-01-08,5,20,0,1,6,Social,google.com,chromium,mobile,lenovo,android,1,1080 x 1920,deposits,10,100000000547
1000208,514,10:00,'comcast.net',Pongkor,2020-02-21,5,14,1,1,10,Display,google.com,safari,laptop,micromax,windows,0,1536 x 2048,loan,9,100000000548
1000246,556,21:03,'hinet.net',Santa Lucía,2020-01-28,3,32,0,1,5,Display,google.com,firefox,laptop,samsung,ubuntu,0,1200 x 1920,loan,5,100000000549
1000100,441,14:30,'hinet.net',Al Mālikīyah,2020-02-05,3,83,0,1,7,Display,google.com,brave,laptop,samsung,ubuntu,0,1200 x 1920,accounts,3,100000000550
1000061,515,1:14,'verizon.net',Dopang,2020-01-26,1,34,1,0,7,Refferal,google.com,chrome,tablet,micromax,android,0,1920x1080,credit_card,9,100000000551
1000281,262,6:54,'att.net',Zhonghe,2020-01-13,5,97,0,1,9,Organic,google.com,safari,laptop,apple,mac-os,0,1200 x 1920,loan,3,100000000552
1000390,431,23:15,'cox.net',Nangka,2020-02-23,2,28,0,1,9,Social,youtube.com,brave,mobile,micromax,android,1,1080 x 1920,credit_card,7,100000000553
1000351,259,16:30,'att.net',Moville,2020-02-08,4,6,0,0,5,Organic,google.com,firefox,laptop,lenovo,ubuntu,0,1536 x 2048,loan,2,100000000554
1000171,544,15:54,'verizon.net',Kowale Oleckie,2020-01-18,5,36,1,0,9,Display,linkedin.com,brave,laptop,lenovo,ubuntu,0,1200 x 1920,insurance,9,100000000555
1000328,507,8:52,'comcast.net',Marvdasht,2020-01-17,5,21,0,0,7,Direct,facebook.com,firefox,tablet,micromax,android,0,1280x800,credit_card,7,100000000556
1000291,323,22:29,'hinet.net',Dŭstí,2020-01-04,5,96,1,0,9,Social,facebook.com,safari,mobile,lenovo,android,1,1440 x 2960,credit_card,3,100000000557
1000093,489,2:36,'comcast.net',Guojia,2020-01-12,2,78,1,0,8,Refferal,linkedin.com,edge,tablet,apple,ios,0,1280x800,loan,9,100000000558
1000202,101,17:12,'att.net',Alegre,2020-02-22,3,30,0,1,8,Direct,facebook.com,UC browser,tablet,apple,ios,0,1280x800,credit_card,5,100000000559
1000128,164,2:08,'hinet.net',Žlutava,2020-02-24,4,42,0,1,9,Paid,linkedin.com,chrome,tablet,apple,ios,0,1366x768,deposits,7,100000000560
1000351,361,2:27,'cox.net',Pivovarikha,2020-02-21,4,25,1,0,5,Affiliates,google.com,firefox,mobile,lenovo,android,1,1440 x 2560,loan,4,100000000561
1000176,463,4:29,'att.net',København,2020-02-18,1,61,0,0,9,Display,facebook.com,brave,tablet,micromax,android,0,1280x800,insurance,1,100000000562
1000326,27,0:51,'att.net',Diadema,2020-02-10,4,19,1,1,8,Paid,google.com,chromium,tablet,apple,ios,0,1920x1080,deposits,2,100000000563
1000182,405,15:16,'att.net',Changtan,2020-03-02,3,81,0,1,5,Refferal,linkedin.com,brave,laptop,apple,mac-os,0,1200 x 1920,accounts,8,100000000564
1000076,355,4:24,'att.net',Knoxville,2020-01-03,5,52,1,0,7,Affiliates,youtube.com,opera,tablet,samsung,android,0,1366x768,accounts,9,100000000565
1000003,363,23:03,'verizon.net',Omoa,2020-02-05,4,24,0,0,6,Social,facebook.com,safari,mobile,micromax,android,1,1440 x 2560,deposits,8,100000000566
1000132,530,2:15,'verizon.net',Savanna-la-Mar,2020-02-10,2,23,0,0,8,Organic,google.com,brave,tablet,apple,ios,0,1920x1080,insurance,10,100000000567
1000354,208,9:58,'att.net',Hujiaying,2020-02-18,3,30,1,1,7,Affiliates,facebook.com,firefox,mobile,micromax,android,1,1440 x 2560,accounts,5,100000000568
1000166,392,17:47,'comcast.net',Mariestad,2020-01-27,4,73,1,1,6,Refferal,google.com,brave,mobile,apple,ios,1,1440 x 2560,credit_card,6,100000000569
1000351,183,3:04,'comcastbusiness.net',Anchorage,2020-02-07,4,5,1,0,9,Organic,facebook.com,UC browser,mobile,apple,ios,1,1440 x 2960,accounts,10,100000000570
1000148,552,17:49,'comcast.net',Spandaryan,2020-01-09,2,93,0,0,6,Affiliates,facebook.com,chromium,tablet,lenovo,android,0,1920x1080,credit_card,10,100000000571
1000247,56,14:33,'att.net',Örnsköldsvik,2020-01-29,1,86,0,1,9,Refferal,youtube.com,edge,tablet,apple,ios,0,1366x768,deposits,5,100000000572
1000273,148,4:56,'hinet.net',Amagarapati,2020-02-29,3,64,1,1,8,Direct,youtube.com,opera,laptop,micromax,windows,0,800 x 1280,accounts,10,100000000573
1000252,358,5:12,'att.net',Kyaka,2020-01-03,4,100,0,0,5,Direct,youtube.com,safari,mobile,apple,ios,1,1080 x 1920,accounts,4,100000000574
1000045,248,22:21,'hinet.net',Le Puy-en-Velay,2020-02-09,3,57,1,0,6,Refferal,facebook.com,firefox,laptop,micromax,ubuntu,0,1200 x 1920,deposits,5,100000000575
1000149,512,10:12,'hinet.net',Pitogo,2020-01-23,1,24,1,1,7,Paid,linkedin.com,safari,tablet,samsung,android,0,1366x768,deposits,10,100000000576
1000041,506,10:45,'cox.net',Rudnogorsk,2020-02-08,2,72,1,0,7,Direct,facebook.com,brave,laptop,micromax,windows,0,800 x 1280,insurance,9,100000000577
1000262,593,16:57,'att.net',Xinhua,2020-02-04,1,27,1,0,6,Organic,linkedin.com,firefox,mobile,apple,ios,1,1440 x 2960,accounts,1,100000000578
1000131,517,10:09,'cox.net',Kolonnawa,2020-02-07,1,70,1,0,7,Affiliates,google.com,brave,tablet,apple,ios,0,1920x1080,insurance,10,100000000579
1000314,521,7:10,'att.net',Mỹ Xuyên,2020-01-23,4,11,1,1,7,Paid,youtube.com,chrome,mobile,lenovo,android,1,1440 x 2960,accounts,5,100000000580
1000068,500,1:19,'comcast.net',Mönhbulag,2020-02-08,2,74,0,1,5,Direct,facebook.com,edge,tablet,samsung,android,0,1366x768,credit_card,5,100000000581
1000338,525,13:39,'comcastbusiness.net',Rentung,2020-02-22,1,22,0,1,7,Refferal,youtube.com,edge,mobile,micromax,android,1,1440 x 2560,loan,2,100000000582
1000093,95,7:03,'comcast.net',Sumberwaru,2020-01-20,5,24,0,1,7,Refferal,linkedin.com,edge,laptop,samsung,ubuntu,0,1200 x 1920,deposits,5,100000000583
1000066,415,1:01,'att.net',Turochak,2020-01-14,3,68,1,1,5,Refferal,google.com,UC browser,tablet,apple,ios,0,1280x800,accounts,1,100000000584
1000067,91,8:56,'cox.net',Shuanglu,2020-02-28,1,30,0,0,5,Display,linkedin.com,chromium,mobile,micromax,android,1,1440 x 2560,insurance,3,100000000585
1000234,279,15:51,'att.net',La Ensenada,2020-02-08,5,49,0,0,7,Refferal,facebook.com,chrome,laptop,apple,mac-os,0,1200 x 1920,loan,8,100000000586
1000289,85,20:20,'cox.net',Jambean,2020-01-22,1,99,0,1,6,Affiliates,facebook.com,edge,laptop,samsung,ubuntu,0,1536 x 2048,credit_card,8,100000000587
1000245,510,9:49,'comcastbusiness.net',Jinbi,2020-01-10,1,74,0,1,9,Social,facebook.com,brave,tablet,micromax,android,0,1366x768,insurance,1,100000000588
1000060,191,1:44,'comcast.net',Topol’noye,2020-01-12,2,66,1,1,6,Display,facebook.com,brave,laptop,apple,mac-os,0,1536 x 2048,insurance,8,100000000589
1000099,51,22:59,'comcast.net',Nggesa,2020-03-02,4,79,0,0,7,Social,youtube.com,edge,laptop,samsung,ubuntu,0,1536 x 2048,credit_card,4,100000000590
1000316,471,20:05,'att.net',Gucheng,2020-01-07,4,53,1,0,9,Direct,youtube.com,brave,tablet,lenovo,android,0,1280x800,credit_card,4,100000000591
1000218,286,7:12,'hinet.net',Kaliwates,2020-01-07,3,52,0,1,6,Affiliates,youtube.com,safari,tablet,samsung,android,0,1366x768,deposits,1,100000000592
1000183,132,9:14,'cox.net',Ciawi,2020-01-30,1,23,1,0,5,Organic,linkedin.com,brave,mobile,apple,ios,1,1440 x 2960,credit_card,2,100000000593
1000040,572,20:25,'comcastbusiness.net',Aldeia de Juzo,2020-02-03,5,75,0,0,10,Social,facebook.com,brave,laptop,samsung,ubuntu,0,1200 x 1920,accounts,5,100000000594
1000114,510,22:24,'comcast.net',Wangtai,2020-01-13,3,41,1,1,10,Social,google.com,edge,mobile,micromax,android,1,1440 x 2560,loan,2,100000000595
1000319,81,17:26,'verizon.net',Sawo,2020-02-24,4,48,0,0,9,Social,google.com,safari,tablet,micromax,android,0,1920x1080,loan,2,100000000596
1000341,17,10:10,'comcast.net',La Huaca,2020-02-26,2,30,1,1,9,Affiliates,google.com,chromium,tablet,samsung,android,0,1920x1080,credit_card,6,100000000597
1000131,512,16:27,'verizon.net',New Pandanon,2020-01-17,2,37,0,1,10,Paid,youtube.com,UC browser,mobile,lenovo,android,1,1080 x 1920,insurance,5,100000000598
1000313,389,20:27,'hinet.net',Enyerhyetykaw,2020-02-20,2,88,1,1,6,Refferal,youtube.com,edge,tablet,lenovo,android,0,1920x1080,insurance,9,100000000599
1000272,279,1:59,'comcastbusiness.net',Pasirreungit,2020-02-03,1,46,0,0,5,Affiliates,facebook.com,UC browser,laptop,samsung,windows,0,1536 x 2048,loan,7,100000000600
1000310,63,19:26,'comcastbusiness.net',Jandir,2020-01-02,5,25,0,1,7,Display,google.com,opera,mobile,lenovo,android,1,1440 x 2560,loan,7,100000000601
1000356,595,12:03,'att.net',Ambarita,2020-02-14,5,54,0,0,10,Affiliates,google.com,chrome,mobile,apple,ios,1,1080 x 1920,insurance,8,100000000602
1000315,396,8:02,'att.net',Maopingchang,2020-01-28,3,22,0,1,9,Display,google.com,edge,mobile,samsung,android,1,1440 x 2960,deposits,2,100000000603
1000138,293,6:59,'hinet.net',Nueva Germania,2020-01-20,5,28,0,1,7,Affiliates,google.com,chrome,laptop,micromax,ubuntu,0,1200 x 1920,loan,2,100000000604
1000333,162,20:17,'cox.net',Puyang,2020-02-07,3,68,1,0,7,Direct,google.com,chrome,mobile,lenovo,android,1,1440 x 2560,deposits,7,100000000605
1000156,469,12:12,'verizon.net',Kuzhu,2020-01-29,4,50,1,0,7,Refferal,google.com,chromium,tablet,apple,ios,0,1280x800,accounts,5,100000000606
1000311,91,13:28,'cox.net',Ciudad Nueva,2020-02-03,3,95,1,0,6,Refferal,google.com,opera,mobile,lenovo,android,1,1440 x 2560,loan,2,100000000607
1000135,308,19:36,'att.net',Ulyanovsk,2020-02-14,1,64,0,0,7,Refferal,facebook.com,edge,mobile,micromax,android,1,1440 x 2560,loan,5,100000000608
1000089,377,0:09,'hinet.net',Ake-Eze,2020-03-01,2,8,1,0,8,Direct,youtube.com,firefox,mobile,samsung,android,1,1440 x 2560,credit_card,4,100000000609
1000269,118,7:52,'hinet.net',Al Mayādīn,2020-01-27,3,58,0,0,9,Paid,linkedin.com,edge,mobile,apple,ios,1,1080 x 1920,credit_card,2,100000000610
1000268,417,15:19,'verizon.net',Samayac,2020-02-16,3,26,0,1,10,Organic,facebook.com,opera,tablet,samsung,android,0,1280x800,deposits,4,100000000611
1000212,371,14:47,'verizon.net',Xiangshun,2020-02-03,2,30,1,0,8,Social,facebook.com,edge,tablet,samsung,android,0,1280x800,loan,8,100000000612
1000093,556,14:47,'hinet.net',Durham,2020-03-01,4,53,1,0,6,Organic,linkedin.com,brave,laptop,apple,mac-os,0,1536 x 2048,loan,8,100000000613
1000275,305,23:02,'cox.net',Cercal,2020-02-16,3,46,0,1,10,Paid,linkedin.com,firefox,tablet,samsung,android,0,1280x800,deposits,4,100000000614
1000276,400,20:04,'hinet.net',Rušanj,2020-02-21,3,31,1,1,5,Organic,youtube.com,chromium,laptop,apple,mac-os,0,800 x 1280,accounts,10,100000000615
1000060,206,10:37,'att.net',Toulouse,2020-01-23,3,66,1,0,8,Direct,linkedin.com,chrome,tablet,lenovo,android,0,1280x800,loan,8,100000000616
1000191,315,20:13,'hinet.net',Ishqoshim,2020-01-23,2,91,0,0,5,Display,linkedin.com,safari,tablet,apple,ios,0,1920x1080,deposits,3,100000000617
1000257,413,2:07,'hinet.net',Krasae Sin,2020-02-20,1,25,0,1,7,Refferal,youtube.com,UC browser,laptop,apple,mac-os,0,1536 x 2048,insurance,5,100000000618
1000212,339,15:31,'cox.net',Toronto,2020-02-29,3,56,0,1,9,Affiliates,linkedin.com,firefox,tablet,micromax,android,0,1280x800,credit_card,8,100000000619
1000305,284,17:30,'comcast.net',Tayu,2020-03-02,2,40,1,1,9,Organic,youtube.com,opera,tablet,apple,ios,0,1920x1080,deposits,3,100000000620
1000257,499,15:02,'comcast.net',Batiano,2020-01-24,2,16,1,1,7,Refferal,facebook.com,edge,mobile,lenovo,android,1,1440 x 2960,deposits,2,100000000621
1000354,513,20:09,'att.net',Oslo,2020-02-03,1,42,1,1,9,Organic,google.com,chromium,tablet,lenovo,android,0,1280x800,loan,3,100000000622
1000285,231,10:15,'verizon.net',Muting,2020-03-02,4,79,0,0,7,Affiliates,facebook.com,safari,tablet,micromax,android,0,1920x1080,accounts,8,100000000623
1000035,520,18:46,'verizon.net',Baozi,2020-01-02,5,74,1,0,6,Display,youtube.com,chromium,laptop,micromax,ubuntu,0,1536 x 2048,loan,7,100000000624
1000197,75,14:33,'comcast.net',Weda,2020-01-11,4,68,0,1,6,Affiliates,youtube.com,brave,mobile,micromax,android,1,1440 x 2560,loan,8,100000000625
1000376,486,5:28,'hinet.net',Ōsaka-shi,2020-01-02,4,47,1,0,5,Social,facebook.com,brave,tablet,micromax,android,0,1280x800,credit_card,3,100000000626
1000021,588,9:30,'comcast.net',Strenči,2020-01-17,3,32,1,1,7,Organic,linkedin.com,edge,mobile,micromax,android,1,1080 x 1920,deposits,7,100000000627
1000250,414,4:22,'att.net',Ishiki,2020-02-08,3,67,1,0,5,Direct,youtube.com,UC browser,mobile,lenovo,android,1,1080 x 1920,accounts,7,100000000628
1000028,329,9:07,'att.net',Yanahuanca,2020-01-24,5,26,0,1,5,Organic,linkedin.com,brave,laptop,lenovo,windows,0,800 x 1280,accounts,3,100000000629
1000100,273,18:45,'comcastbusiness.net',Basqal,2020-02-17,3,26,1,0,9,Refferal,youtube.com,brave,tablet,apple,ios,0,1920x1080,loan,4,100000000630
1000365,274,5:07,'hinet.net',Songgang,2020-01-08,5,58,0,1,7,Direct,youtube.com,firefox,mobile,samsung,android,1,1440 x 2960,accounts,8,100000000631
1000156,176,23:39,'verizon.net',São Roque,2020-01-06,1,79,0,1,5,Paid,google.com,UC browser,mobile,lenovo,android,1,1440 x 2560,loan,7,100000000632
1000177,44,21:37,'hinet.net',Changting,2020-02-06,1,21,1,1,8,Refferal,facebook.com,UC browser,mobile,apple,ios,1,1440 x 2960,deposits,5,100000000633
1000218,514,18:04,'verizon.net',Ménaka,2020-01-10,3,80,0,1,8,Affiliates,linkedin.com,chrome,mobile,micromax,android,1,1440 x 2560,insurance,6,100000000634
1000017,421,23:07,'verizon.net',Nieborów,2020-01-17,1,64,0,0,7,Affiliates,linkedin.com,brave,tablet,micromax,android,0,1280x800,insurance,10,100000000635
1000032,250,16:40,'comcastbusiness.net',Skärholmen,2020-01-10,4,35,0,1,10,Paid,youtube.com,opera,tablet,micromax,android,0,1280x800,deposits,8,100000000636
1000224,118,6:28,'comcast.net',Port-de-Bouc,2020-02-19,2,99,0,0,7,Affiliates,google.com,firefox,tablet,micromax,android,0,1920x1080,credit_card,4,100000000637
1000212,109,3:14,'verizon.net',Marantao,2020-02-24,1,34,1,0,8,Affiliates,linkedin.com,safari,tablet,samsung,android,0,1366x768,loan,9,100000000638
1000070,161,5:01,'comcastbusiness.net',Takeo,2020-02-15,4,44,0,1,8,Refferal,linkedin.com,firefox,tablet,lenovo,android,0,1366x768,deposits,1,100000000639
1000221,572,12:22,'cox.net',Fatikchari,2020-03-02,3,49,1,1,9,Paid,facebook.com,edge,laptop,apple,mac-os,0,1536 x 2048,loan,3,100000000640
1000353,437,7:43,'cox.net',Wawrzeńczyce,2020-01-13,1,57,0,0,5,Organic,facebook.com,UC browser,mobile,lenovo,android,1,1440 x 2960,insurance,6,100000000641
